,x,y,class
苏48-16-78C4,4234414.67,19237394.3,0.0
苏48-7-91C1,4244463.87,19245272.07,0.0
苏48-16-72,4234396.77,19233010.81,1.0
苏48-21-69,4228162.49,19231674.31,2.0
苏120-43-96,4244109.83,19200820.04,2.0
苏48-21-63,4228448.39,19227555.7,1.0
苏48-17-52H1,4233076.0,19221340.0,
苏120-43-98,4244484.71,19202044.66,1.0
苏48-18-46,4231576.75,19218268.96,
苏48-13-52H2,4237310.99,19221473.79,
苏48-19-63H2,4230561.16,19227911.36,
苏48-7-26,4244340.83,19206650.23,
苏48-22-74,4227606.07,19234631.35,
苏48-3-24,4249887.23,19205037.42,2.0
苏48-18-42H2,4231384.05,19215823.25,
苏48-19-65H2,4230636.0,19229167.0,
苏48-15-47H1,4235537.7,19218870.42,
苏48-13-61,4237467.34,19226938.68,2.0
苏48-18-47,4231584.18,19218276.69,0.0
苏48-13-31,4236714.77,19209138.37,1.0
苏48-17-61,4233316.84,19226948.33,1.0
苏48-19-64H2,4230613.06,19228447.61,
苏48-15-64H2,4235393.21,19228346.39,
苏48-15-82,4235976.71,19239229.98,2.0
苏48-19-63H1,4230578.08,19227885.13,
苏48-18-45,4244340.83,19206650.23,0.0
苏48-11-33,4239907.66,19209684.44,2.0
苏48-15-65H2,4235442.87,19229022.82,
苏48-15-63H2,4235419.91,19227825.04,
苏48-11-71H2,4239869.43,19233265.72,
苏48-15-64H1,4235452.32,19228394.84,
苏48-14-77,4236611.16,19235960.05,2.0
苏48-17-72,4232511.57,19232998.85,2.0
苏48-19-64H1,4230654.65,19228419.16,
苏48-5-25,4247303.09,19206101.1,0.0
苏48-15-63H1,4235411.4,19227787.12,
苏48-16-67H1,4234277.2,19230102.21,
苏48-14-76C1,4236623.26,19235953.0,1.0
苏48-19-62H2,4233879.0,19227506.0,
苏48-17-65H2,4233008.8,18755376.53,
苏48-16-66H1,4234356.51,19229482.1,
苏48-16-71H2,4234360.01,19232979.98,
苏48-16-72H1,4234395.0,19233581.0,
苏48-15-65H1,4235511.29,19228944.53,
苏48-14-76C2,4235742.69,19236488.73,1.0
苏48-19-69H2,4230583.23,19231667.27,
苏48-17-68,4233376.66,19231347.59,1.0
苏48-19-62H1,4230652.99,19227203.83,
苏48-14-65H4,4237362.48,19229454.86,
苏48-15-67,4235443.21,19230560.85,1.0
苏48-19-68H2,4230660.33,19231002.31,
苏48-15-62H1,4235452.7,19227217.33,
苏48-17-62H2,4233874.46,19227503.97,
苏48-17-63H2,4233853.27,19228052.51,
苏48-14-68H2,4237419.17,19231288.49,
苏48-16-71H1,4234442.64,19232947.84,
苏48-14-64H1,4237449.4,19228684.62,
苏48-14-64H3,4237358.56,19228751.86,
苏48-21-69H1,4228177.94,19231628.25,
苏48-15-62H2,4235429.28,19227256.96,
苏48-15-69,4235439.02,19231697.69,2.0
苏48-14-73,4237633.32,19234321.52,0.0
苏47-3-68H3,4225399.27,19230602.55,
苏48-11-69,4239797.9,19231910.95,2.0
苏48-14-69H2,4237454.71,19231878.31,
苏48-20-72H2,4229171.75,19233343.37,
苏48-22-79C2,4225770.76,19229395.6,1.0
苏48-22-79C1,4227532.46,19237930.74,0.0
苏47-3-69H4,4225909.78,19231406.91,
苏48-20-74,4229421.0,19234617.33,1.0
苏47-3-69H3,4226594.96,19231498.37,
苏48-19-77,4230619.83,19236327.78,2.0
苏48-22-79C4,4227532.66,19237919.92,
苏47-3-69H2,4225864.0,19231519.0,
苏48-19-75,4230072.67,19235123.78,2.0
苏48-22-79C3,4227538.73,19237909.67,0.0
苏47-3-69H1,4226222.39,19231440.07,
苏48-21-73,4228781.93,19234132.32,0.0
苏48-19-74,4229437.51,19234606.03,2.0
苏48-21-75,4228769.13,19235118.23,1.0
苏48-20-73,4229424.51,19234104.94,1.0
苏48-21-74,4229191.62,19234750.57,1.0
苏48-19-73,4230052.86,19234148.1,0.0
苏48-17-81,4233521.32,19238868.16,0.0
苏48-21-70,4228455.05,19232003.69,1.0
苏48-16-81C6,4233522.68,19238878.28,0.0
苏48-15-84,4236060.51,19240444.03,
苏48-16-81C1,4233955.99,19239467.35,2.0
苏48-21-71,4228465.21,19232031.93,0.0
苏48-15-84C2,4234759.52,19241104.76,0.0
苏48-17-76C3,4234314.97,19236657.0,0.0
苏48-18-75,4231452.68,19235082.16,1.0
苏48-21-70C2,4228461.98,19232022.63,0.0
苏48-16-81C7,4233949.97,19239458.91,1.0
苏48-15-85,4235396.28,19240971.8,0.0
苏48-17-76C1,4234360.33,19236062.6,1.0
苏48-21-70C1,4228458.6,19232013.27,1.0
苏48-18-76C1,4232113.93,19235851.71,0.0
苏48-16-81C3,4233944.45,19239450.97,0.0
苏48-15-84C4,4234743.64,19240588.97,2.0
苏48-18-76C3,4230723.69,19235616.47,0.0
苏48-16-81,4233955.99,19239467.35,1.0
苏47-1-72,4228451.25,19231994.77,0.0
苏48-18-77,4231424.72,19236060.45,1.0
苏48-16-81C2,4233933.11,19239434.91,1.0
苏47-1-71,4228447.82,19231985.04,2.0
苏48-21-87C4,4227647.18,19242253.02,0.0
苏48-21-87C5,4228955.77,19241820.96,1.0
苏48-16-81C4,4233955.99,19239467.35,1.0
苏48-21-70C4,4228444.5,19231975.62,0.0
苏48-21-86,4228271.05,19241778.94,2.0
苏48-21-87C6,4228287.98,19242246.36,0.0
苏48-20-82,4228446.43,19239287.22,1.0
苏48-21-81,4228395.69,19239298.14,1.0
苏48-17-70C4,4232111.7,19232371.44,0.0
苏48-21-87C1,4228297.57,19242246.56,1.0
苏48-22-82,4228318.02,19239309.23,0.0
苏48-17-70C2,4232110.56,19232482.32,0.0
苏48-17-78A,4231742.46,19236543.0,1.0
苏48-17-70C3,4232112.17,19232381.62,1.0
苏48-20-83,4228398.56,19239308.16,1.0
苏48-20-81,4228444.28,19239277.59,2.0
苏48-22-83,4228320.91,19239318.57,0.0
苏48-18-68,4232110.78,19232491.47,1.0
苏48-17-77,4231747.62,19236549.89,0.0
苏48-11-79C3,4240814.29,19237982.61,2.0
苏48-17-69A,4232107.95,19232498.99,2.0
苏48-11-79C4,4240819.26,19237989.37,2.0
苏48-22-81,4228322.96,19239328.76,2.0
苏48-11-79C1,4234042.83,19240069.58,2.0
苏48-11-79C7,4240871.43,19238060.21,2.0
苏48-10-79,4240876.38,19238066.64,2.0
苏48-14-78,4236177.53,19237605.26,1.0
苏48-14-79C6,4236182.23,19237614.29,1.0
苏48-9-69,4240920.41,19232126.24,1.0
苏48-19-89,4230316.37,19244291.41,2.0
苏48-14-75,4236511.49,19235005.06,0.0
苏48-11-69H2,4239723.65,19231919.0,
苏48-19-91,4230378.79,19244374.74,0.0
苏48-17-84,4232032.56,19240481.66,1.0
苏48-20-75,4229190.17,19234695.99,0.0
苏48-14-79H2,4236221.06,19237683.45,
苏48-4-91,4248719.44,19244954.29,2.0
苏48-15-75,4236511.41,19235012.19,0.0
苏48-20-67H2,4229018.29,18755678.69,
苏48-9-74H2,4241546.6,19234980.04,
苏48-11-70H2,4239723.7,19231928.65,
苏48-19-90C3,4230447.0,19244334.0,1.0
苏48-9-71C4,4241293.03,19233330.28,2.0
苏48-9-71C6,4241292.61,19233322.1,2.0
苏48-17-83C4,4232026.29,19240476.15,0.0
苏48-9-74C4,4241502.2,19234747.34,1.0
苏48-1-85,4251608.48,19241204.23,0.0
苏48-18-73C3,4233047.3,19234026.08,1.0
苏48-4-90C3,4248788.96,19244943.45,
苏48-19-90H2,4230442.9,19244326.55,
苏48-17-83C1,4232019.87,19240472.07,1.0
苏48-1-84C3,4251614.05,19241198.94,1.0
苏48-4-90C5,4248789.95,19244935.62,2.0
苏48-18-73C1,4233049.6,19234033.51,0.0
苏48-1-87,4252185.6,19242424.52,0.0
苏48-1-84C4,4251619.87,19241193.34,0.0
苏48-9-73H2,4241500.45,19234739.48,
苏48-4-90C2,4248790.97,19244927.48,1.0
苏48-19-90H1,4230382.82,19244237.49,
苏48-1-87C4,4252185.83,19242416.48,0.0
苏48-4-90C6,4248791.78,19244919.75,1.0
苏48-1-88,4252186.17,19242408.66,0.0
苏48-19-90C1,4232019.87,19240472.07,0.0
桃2-16-13H1,4205819.0,19288542.0,
桃2-10-33C4,4213038.0,19299820.0,1.0
桃2-30-13,4189740.83,19287708.83,0.0
桃2-22-7CH,4197853.82,19283621.63,
桃2-17-33,4204471.95,19298260.73,0.0
桃2-10-32H2,4213103.0,19299732.0,
桃2-7-32,4216645.0,19300052.0,2.0
桃2-8-30H1,4215539.0,19298658.0,
桃2-15-22C11,4207646.0,19293884.0,0.0
桃2-23-7H2,4197181.0,19282894.0,
桃2-10-15,4214083.0,19289748.0,0.0
桃2-30-16,4189742.0,19287716.0,1.0
桃2-19-19H2,4202805.44,19291685.9,
桃2-19-22H1,4202849.0,19292582.0,
桃2-24-22,4195163.0,19293356.0,1.0
桃2-28-24,4192408.0,19293024.0,1.0
桃2-25-24,4194946.0,19294262.0,0.0
桃2-7-28H1,4216110.0,19297826.0,
桃2-28-21,4192475.0,19293054.0,1.0
桃2-10-35H2,4212930.0,19301550.0,
桃2-32-28,4187518.0,19297186.0,1.0
桃2-25-10XH1,4195158.25,19285792.28,
桃2-17-31H1,4204479.78,19298153.38,
桃2-24-19,4195019.0,19291506.0,2.0
桃2-7-32H1,4216650.0,19300156.0,
桃2-28-20,4192414.0,19293018.0,2.0
桃2-7-34H1,4216611.0,19301536.0,
桃2-19-21H1,4202884.0,19292440.0,
桃2-32-29,4187518.0,19297194.0,1.0
桃2-19-22H4,4202847.521000001,19292574.89,
桃2-17-31H2,4204473.0,19298254.0,
桃2-8-30H2,4215491.0,19298752.0,
桃2-7-29H1,4216111.0,19297834.0,
桃2-10-35H1,4212923.0,19301554.0,
桃2-5-21C3,4219637.63,19293442.95,
桃2-13-7C3,4210319.17,19284076.96,1.0
桃2-7-33H2,4216547.86,19301519.96,
桃2-1-19H1,4224149.02,19292316.82,
桃2-8-30C8,4215444.85,19298847.17,2.0
桃2-18-12,4203249.56,19286233.09,1.0
桃2-5-21C2,4219641.7,19293449.37,0.0
桃2-24-19C8,4195020.19,19291514.57,1.0
桃2-8-30C3,4215440.65,19298855.9,
桃2-33-10,4187139.42,19284367.41,0.0
桃2-18-11,4203252.53,19286226.12,0.0
桃2-28-23,4192470.76,19293060.7,1.0
桃2-20-21XH1,4201673.53,19293586.73,
桃2-32-7,4188375.16,19282855.58,1.0
桃2-22-9C1,4197604.29,19284539.98,0.0
桃2-29-14,4191251.77,19287937.1,2.0
桃2-25-25C2,4194949.41,19294269.99,1.0
桃2-33-9,4187142.24,19284360.57,1.0
桃2-18-13,4203255.4,19286218.62,0.0
桃2-13-7C5,4210546.47,19284072.25,0.0
桃2-7-31H2,4216646.11,19300078.94,
桃2-31-15,4189744.16,19287724.62,
桃2-26-5C4,4194365.75,19282628.05,0.0
桃2-13-7H2,4210325.05,19284070.99,
桃2-23-8XH1,4197851.44,19283614.3,
桃2-31-17,4188684.58,19291715.88,1.0
桃2-32-9,4188378.71,19282863.07,1.0
桃2-7-35H2,4216549.5,19301594.76,
桃2-33-7C3,4187145.23,19284352.7,1.0
桃2-25-25C1,4194943.41,19294255.03,1.0
桃2-29-14C2,4191257.33,19287943.63,2.0
桃2-13-27H2,4210384.0,19297236.0,
桃2-20-22XH1,4201666.81,19293582.65,
桃2-30-7,4189680.96,19282361.49,2.0
桃2-26-4,4194370.41,19282621.49,0.0
桃2-12-7,4210551.86,19284078.61,1.0
桃2-31-13,4189745.92,19287732.57,1.0
桃2-32-6,4188371.01,19282848.86,1.0
桃2-7-31H1,4216646.19,19300087.28,
桃2-22-9C4,4197603.83,19284532.0,1.0
桃2-29-13,4191262.9,19287949.33,1.0
桃2-17-32H2,4210325.05,19284070.99,
桃2-30-5,4189679.96,19282352.84,1.0
桃2-26-5C3,4194374.63,19282614.57,0.0
桃2-28-21H2,4192480.43,19293047.82,
桃2-7-35H4,4216549.48,19301602.97,
桃2-30-19,4188671.24,19291820.98,0.0
桃2-32-8,4188382.77,19282870.12,0.0
桃2-30-12,4189723.22,19287601.72,0.0
桃2-33-9H4,4187091.63,19284352.63,
桃2-26-5C7,4194379.17,19282607.84,
桃2-29-15,4191268.02,19287955.51,0.0
桃2-28-22A,4192485.22,19293041.59,1.0
桃2-18-12H1,4203258.65,19286211.3,
桃2-32-18,4188681.3,19291747.75,1.0
桃2-33-10H3,4187145.22,19284344.69,
桃2-33-9H2,4187093.0,19284344.8,
桃2-24-21,4195159.0,19293338.0,0.0
桃2-7-32H3,4216650.722,19300165.21,
桃2-32-7H4,4188367.61,19282841.66,
桃2-24-23,4195157.02,19293331.01,0.0
桃2-7-34H2,4216549.26,19301586.91,
桃2-33-9H1,4187140.59,19284348.11,
桃2-17-32H1,4204461.512,19298366.6,
桃2-33-9C5,4187153.88,19284330.34,0.0
桃2-33-8H2,4187094.41,19284336.88,
桃2-14-8CH,4209369.4,19284882.21,
桃2-33-9C2,4187099.82,19284321.58,1.0
桃2,4211217.5,19293296.8,1.0
桃2-3-21,4221968.4,19293655.4,
桃2-15-21,4207189.69,19293332.75,
桃2-10-21,4213243.3,19293597.8,
桃2-8-14,4216290.02,19289006.21,
苏91,4207159.24,19286940.48,1.0
桃2-8-21,4215632.31,19293602.12,
桃2-10-20,4213251.14,19293000.48,
桃2-7-14,4217769.61,19288941.11,
桃2-0-14,4224977.27,19289125.16,
桃2-6-14,4218507.97,19288894.12,
桃2-3-14,4221670.6,19289001.25,
桃2-4-14,4220367.44,19288994.42,
桃2-5-21,4219667.93,19293614.6,
桃2-6-13,4218188.032,19288287.86,
桃2-4-22,4220649.935,19294270.06,
桃2-9-21,4214220.72,19293385.84,
桃2-4-17,4220338.64,19290442.59,
桃2-14-21,4208552.1,19293211.43,
桃2-14-17,4208946.35,19290561.63,
桃2-3-18,4221550.38,19291529.08,
桃2-11-6,4213042.526000001,19283937.36,
桃2-1-11,4224295.62,19288150.27,
桃2-2-16,4223042.95,19290713.64,
桃2-6-3,4218461.08,19282257.22,
桃2-2-14,4223064.26,19289559.24,
桃2-2-9,4223254.89,19285703.42,
桃2-1-12,4224304.17,19288162.59,
桃2-2-21,4223017.206,19293676.66,
桃2-8-9,4216108.72,19287063.56,
桃2-7-18,4217160.17,19291395.24,
桃2-10-10,4213826.66,19286536.69,
桃2-1-19,4224149.99,19292322.41,
桃2-17-18,4204721.42,19290979.36,
桃2-11-2,4213094.7,19281514.86,
桃2-3-6,4222070.8,19284225.19,
桃2-6-10,4218450.88,19286210.46,
桃2-1-13,4224312.72,19288174.92,
桃2-14-6,4209287.95,19283921.32,
桃2-9-6,4215055.737,19283987.63,
桃2-6-21,4218268.01,19292401.34,
桃2-8-10,4216113.48,19287077.78,
桃2-9-18,4214787.18,19291314.18,
桃2-14-10,4209170.62,19286261.79,
桃2-12-20,4211325.22,19292205.64,
桃2-6-28,4218097.62,19297754.4,
桃2-12-24,4211234.33,19295127.97,
桃2-12-6,4211564.71,19283710.44,
桃2-11-27,4212273.69,19297604.86,
桃2-12-29,4211025.86,19297534.85,
桃2-7-23,4217010.859,19294261.97,
桃2-3-2,4222178.98,19281764.94,
桃2-7-2,4217411.34,19282030.3,
桃2-11-25,4211901.35,19295560.48,
桃2-17-21,4205201.72,19293122.09,
桃2-10-5,4213933.02,19283351.19,
桃2-8-30,4215376.53,19298927.88,
桃2-11-24,4212379.66,19294526.53,
桃2-6-27,4218144.59,19296421.53,
桃2-8-11,4216118.22,19287092.02,
桃2-11-28,4212273.69,19297604.86,
桃2-7-3,4217426.32,19282030.98,
桃2-12-28,4211036.48,19297524.25,
桃2-11-23,4212370.73,19294514.48,
桃2-10-2,4213966.49,19281974.19,
桃2-4-2,4221081.06,19281702.63,
桃2-9-27,4214566.04,19297643.6,
桃2-12-19,4211771.58,19291249.73,
桃2-8-28,4215450.85,19297685.77,
桃2-11-21,4212078.97,19293470.72,
桃2-8-27,4215851.66,19296817.4,
桃2-12-5,4211563.405,19283695.49,
桃2-9-25,4214694.32,19295144.04,
桃2-6-26,4218143.96,19296406.53,
桃2-10-9,4213362.53,19286220.13,
桃2-14-28,4208338.34,19297504.45,
桃2-7-4,4217412.71,19282060.27,
桃2-10-27,4213500.03,19296424.1,
桃2-9-28,4214573.75,19297656.47,
桃2-13-11,4210298.821,19286886.79,
桃2-11-22,4212361.8,19294502.43,
桃2-1-22,4224065.06,19294688.4,
桃2-10-3,4213965.96,19281989.18,
桃2-3-11,4222003.71,19287242.88,
桃2-2-12,4223188.27,19287814.75,
桃2-12-27,4211047.1,19297513.65,
桃2-11-29,4212265.49,19297633.72,
桃2-6-25,4218144.33,19296391.54,
桃2-7-6,4217469.61,19284076.82,
桃2-9-24,4214693.77,19295129.05,
桃2-12-18,4211782.04,19291238.98,
桃2-1-23,4224067.67,19294703.17,
桃2-8-8,4216188.73,19285624.81,
桃2-6-9,4218524.28,19285664.47,
桃2-8-5,4216256.26,19283464.83,
桃2-10-26,4213502.94,19296409.62,
桃2-3-10,4222066.21,19285795.79,
桃2-10-11,4213841.78,19287186.45,
桃2-10-4,4213965.44,19282004.18,
桃2-4-21,4220609.06,19293585.46,
桃2-10-14,4213613.15,19288858.56,
桃2-11-13,4212568.57,19288082.81,
桃2-9-23,4214693.22,19295114.06,
桃2-4-10,4220279.83,19286537.51,
桃2-1-24,4224070.27,19294717.94,
桃2-12-17,4211792.49,19291228.22,
桃2-15-18,4207838.78,19291109.83,
桃2-6-11,4218466.02,19286747.98,
桃2-3-9,4222077.09,19285785.47,
桃2-16-14,4205844.44,19288490.53,
桃2-8-1,4216336.18,19280946.04,
桃2-15-5,4208183.33,19283607.98,
桃2-13-7,4210376.16,19284032.83,
桃2-0-28,4224438.77,19297554.25,
桃2-20-25,4201662.75,19295225.08,
桃2-22-14,4198489.03,19288267.89,
桃2-21-20,4199982.58,19291897.82,
桃2-20-14,4201701.72,19288351.63,
桃2-30-14,4189892.23,19288039.52,
桃2-25-14,4195058.1,19288144.74,
桃2-3-8,4222087.98,19285775.15,
桃2-20-9,4202008.08,19285088.53,
桃2-15-6,4208187.35,19283622.43,
桃2-13-6,4210380.5,19284020.15,
桃2-10-25,4213506.85,19296395.14,
桃2-1-28,4224431.75,19297547.14,
桃2-16-14C3,4205835.67,19288453.98,
桃2-15-7,4208190.56,19283633.99,
桃2-8-1C1,4216321.09,19280945.98,
桃2-3-9C4,4222703.62,19285531.43,
桃2-1-27,4224422.54,19297537.73,
桃2-3-9C1,4222102.49,19285761.39,
桃2-20-9C1,4202035.49,19285100.72,
桃2-16-14C2,4205838.13,19288463.67,
桃2-8-2,4216321.11,19280945.41,
桃2-16-13,4205840.58,19288473.37,
桃2-7-19,4217095.08,19291845.71,
桃2-10-8,4213886.12,19284736.44,
桃2-8-1C2,4216301.12,19280944.84,
桃2-9-4,4215029.65,19282207.89,
桃2-16-15,4205847.95,19288502.45,
桃2-10-7,4213893.66,19284729.79,
桃2-16-14C4,4205850.41,19288512.14,
桃2-9-14,4214847.44,19289484.6,
桃2-9-3,4215029.65,19282207.89,
桃2-10-6,4213901.12,19284723.21,
桃2-7-19C3,4217100.83,19291853.96,
桃2-16-14C1,4205852.87,19288521.84,
桃2-9-2,4215016.58,19282180.89,
桃2-20-10,4202025.68,19285096.36,
桃2-4-8,4220463.91,19284487.56,
桃2-7-19C4,4217106.61,19291862.25,
桃2-12-1C1,4211790.74,19281372.4,
桃2-13-1,4210135.25,19280752.51,
桃2-20-9C2,4202016.88,19285092.45,
桃2-12-1,4211783.55,19281381.05,
桃2-13-2,4210135.27,19280761.72,
桃2-12-2,4211776.95,19281389.21,
桃2-25-10,4195108.61,19285792.81,
桃2-20-9C3,4202005.18,19285078.41,
桃2-13-1C2,4210135.2,19280741.72,
桃2-17-16,4204496.93,19289792.77,
桃2-2-19,4222424.13,19292357.07,
桃2-12-1C2,4211769.8,19281397.57,
桃2-12-15,4211401.0,19289585.1,
桃2-20-2,4202178.1,19281138.1,
桃2-2-20,4222430.34,19292370.8,
桃2-20-9C4,4201998.19,19285070.98,
桃2-20-1,4202178.1,19280538.1,
桃2-3-25,4221915.42,19295865.58,
桃2-4-7H,4220567.9,19284435.77,
桃2-12-13,4211487.55,19288442.54,
召96,4196457.8,19295762.8,
桃2-6-12H,4218194.64,19287901.1,
桃2-11-6H,4212827.2,19283672.1,
桃2-28-22,4192034.75,19293317.68,
桃2-26-7,4193951.42,19284212.19,
桃2-20-8,4202087.68,19284511.97,
桃2-10-30,4213446.2,19298833.88,
桃2-3-24,4221743.31,19295342.05,
桃2-12-27H,4211019.42,19296990.75,
桃2-15-22,4207755.65,19293975.17,
桃2-29-30,4189919.57,19297951.7,
桃2-12-13C1,4212071.33,19288692.4,
桃2-1-1,4224560.01,19281437.92,
桃2-10-31,4213454.66,19299311.93,
桃2-5-1,4219743.63,19280996.09,
桃2-10-30C2,4212844.67,19299045.71,
桃2-3-26,4221909.63,19295910.21,
桃2-2-19H1,4222416.42,19292338.72,
桃2-15-22C1,4207754.84,19293985.17,
桃2-2-1C1,4223778.0,19281440.1,
桃2-8-24,4215897.04,19295456.06,
桃2-3-25C3,4221195.94,19295534.99,
桃2-2-5,4223340.39,19283526.26,
桃2-12-8,4211561.09,19285010.89,
桃2-6-1,4218158.07,19280956.67,
桃2-12-3,4211644.1,19281898.56,
桃2-1-6,4224417.29,19284304.11,
桃2-12-13C2,4210836.97,19288659.34,
桃2-1-1C1,4225378.0,19281440.1,
桃2-21-16,4199673.28,19289653.16,
桃2-10-29,4213446.13,19298294.46,
桃2-10-30C3,4212856.65,19298564.21,
桃2-15-22C2,4207073.69,19294246.04,
桃2-25-1,4195722.0,19280346.0,
桃2-23-20,4197164.18,19291788.02,
桃2-2-2,4222971.73,19281677.54,
桃2-5-1C2,4219742.74,19281006.05,
桃2-6-2,4218119.59,19281579.75,
桃2-26-26,4193855.04,19295737.98,
桃2-22-10,4199076.58,19285958.84,
桃2-25-27,4195180.75,19296822.08,
桃2-26-2,4194105.99,19280860.7,
桃2-25-6,4195465.08,19283770.69,
桃2-7-7,4217309.71,19284745.75,
桃2-26-16,4193788.77,19290439.41,
桃2-25-2,4195923.28,19280892.88,
桃2-12-3C2,4211651.78,19281913.93,
桃2-31-10,4188936.19,19285400.58,
桃2-8-12,4216093.82,19288295.15,
桃2-2-4,4223348.81,19283531.55,
桃2-2-1,4222970.96,19281096.48,
桃2-9-23H2,4214660.92,19294631.28,
桃2-14-8,4209369.78,19284882.77,
桃2-2-19H2,4222433.0,19292338.0,
桃2-14-13,4209094.29,19289014.4,
桃2-15-16,4206929.06,19289900.57,
桃2-26-25,4193863.94,19295748.73,
桃2-28-32,4191794.66,19298971.51,
桃2-4-1,4220541.95,19281381.98,
桃2-26-18,4193783.62,19290430.83,
桃2-8-29,4215409.93,19298922.14,
桃2-14-14,4209104.24,19289010.3,
桃2-26-26C4,4193873.88,19295760.02,
桃2-22-11,4199073.57,19285953.68,
桃2-30-2,4191053.52,19280715.22,
桃2-28-8,4192186.17,19284407.16,
桃2-4-1C2,4220535.55,19281373.44,
桃2-26-26C1,4193885.95,19295769.09,
桃2-10-4H,4213980.33,19282606.25,
桃2-8-30C1,4216197.11,19298932.82,
桃2-28-33,4191760.55,19298963.65,
桃2-27-6,4192797.0,19283262.05,
桃2-28-31,4191810.74,19298956.84,
桃2-29-16,4191414.05,19289199.13,
桃2-11-28H,4212321.94,19297590.25,
桃2-24-14,4196010.02,19288190.33,
桃2-6-1H,4218118.11,19280932.12,
桃2-17-11,4204565.84,19286831.33,
桃2-21-5,4199968.72,19282743.18,
桃2-28-32C3,4191091.68,19298566.51,
桃2-16-4,4205959.48,19282463.63,
桃2-21-2,4200000.63,19280957.02,
桃2-9-22,4214610.76,19294617.42,
桃2-3-13,4222042.17,19288363.82,
桃2-20-3,4202160.0,19281277.0,
桃2-8-7,4216198.63,19284770.3,1.0
桃2-7-3H,4217375.83,19282074.99,
桃2-1-25,4224505.27,19295031.9,0.0
桃2-12-5H,4211743.0,19283086.0,
桃2-1-24H,4224033.82,19295251.47,
桃2-9-6H,4215095.73,19283965.95,
桃2-15-14H,4206720.87,19288343.69,
桃2-6-22,4218160.498,19294122.45,1.0
桃2-12-24H,4211263.14,19295180.8,
桃2-12-25,4211031.13,19295985.28,1.0
桃2-8-12H2,4216069.77,19288274.74,
桃2-3-8H1,4222106.83,19285151.79,
桃2-1-6H2,4224446.86,19284266.19,
桃2-30-8,4189684.37,19284288.06,1.0
桃2-6-13H2,4218174.91,19288293.03,
桃53,4202817.34,19297001.11,0.0
桃2-25-8,4195507.78,19284855.46,2.0
桃2-33-6,4186346.89,19282941.81,2.0
桃2-19-20,4202843.92,19291980.92,1.0
桃2-3-8H2,4222135.94,19285193.08,
桃2-1-6H1,4224478.06,19284316.53,
桃2-11-24H1,4212400.97,19295115.19,
桃2-4-8H2,4220485.01,19284512.09,
桃2-26-6,4194082.08,19284011.26,1.0
桃2-20-21,4201600.15,19293427.87,1.0
桃2-11-23H2,4211927.38,19294662.56,
桃2-33-2,4186804.13,19280674.37,1.0
桃2-1-22H2,4224089.35,19294140.21,
桃2-3-6H2,4222113.86,19284180.02,
桃2-12-12,4211825.93,19287548.53,1.0
桃2-20-22,4201608.683999999,19293432.12,2.0
桃2-1-22H1,4224037.561000001,19294174.53,
桃2-11-23H1,4212400.595,19294551.51,
桃2-22-13,4199078.177,19287860.46,2.0
桃2-4-4,4221042.59,19282625.06,1.0
桃2-16-14H1,4206591.28,19288807.38,
桃2-17-24,4204529.68,19294545.16,2.0
桃2-2-9H1,4223305.591,19285634.3,
桃2-13-12,4209791.41,19287495.46,1.0
桃2-17-23,4204536.35,19294537.63,1.0
桃2-15-9,4208289.77,19285298.72,1.0
桃2-2-5H2,4223332.64,19283303.08,
桃2-1-23H1,4224131.2,19294684.21,
桃2-1-24H1,4224038.703,19295302.21,
桃2-14-18,4209318.162,19291134.24,1.0
桃2-17-25,4204544.68,19294527.97,2.0
桃2-5-24,4219526.7360000005,19295107.26,2.0
桃2-3-23,4221673.2639999995,19294930.88,2.0
桃2-7-22,4217179.0,19293466.0,0.0
桃2-4-22H1,4220693.73,19294246.76,
桃2-23-8,4197550.97,19284509.6,2.0
桃2-1-23H3,4224095.78,19294655.34,
桃2-5-23,4219541.59,19295093.75,2.0
桃2-7-4H2,4217349.063,19282695.11,
桃2-1-8,4224461.54,19284777.75,2.0
桃2-3-23H2,4221649.85,19294897.41,
桃2-5-8,4219711.148,19284711.59,2.0
桃2-4-12,4220564.52,19287505.84,1.0
桃2-10-7H2,4213962.66,19284796.15,
桃2-6-5,4217944.037,19283550.83,1.0
桃2-10-7H1,4214029.88,19284706.59,
桃2-1-7,4224485.067,19284821.16,1.0
桃2-3-23H1,4221690.351,19294967.1,
桃2-4-5,4220459.856000001,19283390.89,
桃2-17-23H1,4204614.56,19294550.91,
桃2-17-25H2,4204583.65,19294664.06,
桃2-4-22H2,4220614.197,19294277.06,
桃平8-27,4215330.095,19296800.3,
桃2-5-23H2,4219572.37,19295066.1,
桃2-15-25,4207117.85,19296509.11,2.0
桃2-17-24H2,4204563.51,19294643.05,
桃2-17-24H1,4204636.23,19294571.39,
桃2-1-13H2,4224219.69,19288730.83,
桃2-17-23H2,4204542.75,19294621.4,
桃2-6-5H1,4217962.28,19283534.1,
桃2-17-25H1,4204657.92,19294592.22,
桃2-6-13H1,4218177.52,19288237.01,
桃2-1-8H1,4224515.81,19284867.93,
桃2-17-14,4204628.13,19288214.71,1.0
桃2-6-12,4218184.4,19288226.23,2.0
桃2-4-5C3,4220471.92,19283376.46,2.0
桃2-1-7C1,4224496.16,19284837.73,1.0
桃2-6-15,4218469.23,19289417.74,2.0
桃2-4-5A,4220478.72,19283368.22,2.0
