日期,井号,层位,气田,采气厂,中东西,区块,自营/合作,集气站,井型,分类,投产日期,投产年份,生产时间,油压,套压,日产气量,月产气量,年产气量,历年产气量,备注
2021/12/31 0:00,桃2-12-5H,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,水平井,Ⅱ类井,2012/8/13,2021,0,1.41,0.82,0,0,70.7734,6149.5612,计划关井（生产组织影响）：2021-10-07 10:40因生产组织影响(因站内动火关井)，关井前油套压1.7/0.8M
2021/12/31 0:00,桃2-7-3H,石盒子组,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅰ类井,2012/8/28,2021,0,1.55,0.68,0,0,58.7574,8428.4128,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压2.57/2.66Mpa。
2021/12/31 0:00,桃2-8-26H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅲ类井,2016/12/19,2021,24,2.1,6.06,0.5475,22.455,264.6235,3342.4546,
2021/12/31 0:00,桃2-1-25H1,盒8、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/11/8,2021,24,2.44,10.8,5.9082,165.7657,744.9444,3338.2857,
2021/12/31 0:00,桃2-7-35H3,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,,2021/10/2,2021,24,3.88,18.87,4.7604,15.5264,110.1653,110.1653,
2021/12/31 0:00,桃2-2-5H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2014/6/22,2021,24,1.96,8.83,0.3996,11.2898,80.5849,2721.6201,
2021/12/31 0:00,桃2-6-13H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/1/25,2021,24,1.14,6.43,1.2589,35.5634,325.7641,3252.0051,
2021/12/31 0:00,桃2-1-26H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅱ类井,2016/12/21,2021,24,2.41,7.43,3.2371,90.7343,759.1338,4336.4741,
2021/12/31 0:00,桃2-33-8H2,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,水平井,,2021/7/30,2021,0,4.13,25.6,0,0,550.6753,550.6753,计划关井（动态监测）：2021-11-16 08:00因动态监测(因修正等时结束压力恢复关井)，关井前油套压24.53/
2021/12/31 0:00,桃2-5-24H2,石盒子组,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/8/4,2021,24,1.62,6.51,1.8979,53.617,512.5971,3219.2473,
2021/12/31 0:00,桃2-4-25H1,石盒子组,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/7/29,2021,22.5,2.61,17.9,1.2175,1.2175,214.7763,2420.8002,计划关井（生产组织影响）：2021-09-20 09:50-2021-12-30 09:30因生产组织影响（因集气站检修
2021/12/31 0:00,桃2-4-22H1,盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2014/9/20,2021,0,1.83,4.69,0,0,145.8864,3567.2008,计划关井（生产组织影响）：2021-09-20 08:20因生产组织影响(因集气站检修停产关井)，关井前油套压2.75/
2021/12/31 0:00,桃2-1-25H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/11/11,2021,24,2.42,4.46,1.4867,63.3272,598.5193,3454.663,
2021/12/31 0:00,桃2-2-19H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅱ类井,2011/7/12,2021,0,1.51,8.26,0,0,118.9467,6098.0972,计划关井（生产组织影响）：2021-09-20 11:30因生产组织影响(因集气站检修停产关井)，关井前油套压2.72/
2021/12/31 0:00,桃2-1-22H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅱ类井,2013/8/17,2021,24,1.18,8.36,2.1576,60.9544,557.0853,5878.5563,
2021/12/31 0:00,桃2-12-5H2,盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,水平井,Ⅲ类井,2017/5/13,2021,0,7.34,8.89,0,0,149.0301,2732.9477,计划关井（生产组织影响）：2021-10-07 10:50因生产组织影响(因站内动火关井)，关井前油套压1.8/5.6M
2021/12/31 0:00,桃2-1-5H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/8/14,2021,24,1.43,10.04,0.5995,16.9346,276.5673,2069.4345,
2021/12/31 0:00,桃2-11-24H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅱ类井,2012/12/13,2021,24,1.44,16.53,0.3729,15.2954,173.567,6563.206,
2021/12/31 0:00,桃2-4-22H2,盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅱ类井,2014/9/20,2021,0,1.44,8.11,0,0,216.9507,4516.2253,计划关井（生产组织影响）：2021-09-20 08:30因生产组织影响(因集气站检修停产关井)，关井前油套压2.83/
2021/12/31 0:00,桃2-17-24H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,水平井,Ⅲ类井,2015/2/9,2021,24,3.28,6.38,0.4928,21.0065,155.5881,3661.4176,
2021/12/31 0:00,桃2-5-23H2,盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2015/1/9,2021,0,1.2,2.98,0,0,94.4076,1838.2163,计划关井（工艺试验）：2021-10-24 09:15因工艺试验(因疑难井打捞施工关井)，关井前油套压3.16/3.18
2021/12/31 0:00,桃2-11-23H2,石盒子组、山西组,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅲ类井,2013/5/22,2021,24,1.46,7.39,0.2698,11.0648,119.3929,2705.679,速度管柱
2021/12/31 0:00,桃2-11-23H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅲ类井,2013/7/6,2021,24,2.24,6.34,0.1984,8.1358,89.3173,2433.4764,
2021/12/31 0:00,桃2-4-5H2,山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2016/8/28,2021,24,1.54,7.67,4.5751,129.2493,951.7087,3818.4907,
2021/12/31 0:00,桃平8-27,盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅱ类井,2014/12/28,2021,0,1.56,8.82,0,0,97.0892,5223.8047,计划关井（生产组织影响）：2021-07-25 10:51因生产组织影响(因集气站检修关井)，关井前油套压2/8.27M
2021/12/31 0:00,桃2-14-15H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅲ类井,2019/10/22,2021,24,2.2,21.97,0.1984,8.1358,271.8375,912.1784,
2021/12/31 0:00,桃2-3-8H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2012/12/14,2021,20.67,1.44,2.7,0.8605,25.1201,47.1484,3657.9052,计划关井（间歇生产）：2021-12-27 11:00-2021-12-30 11:20因间歇生产（冬关夏开），关井前油
2021/12/31 0:00,桃2-17-25H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,水平井,Ⅲ类井,2015/8/2,2021,24,2.47,5.4,1.5482,65.9633,627.1455,3727.1674,速度管柱
2021/12/31 0:00,桃2-3-23H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2014/11/26,2021,24,4.6,5.57,0.1998,3.6614,59.8792,2417.3294,
2021/12/31 0:00,桃2-9-23H2,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,水平井,Ⅲ类井,2011/7/29,2021,0,1.93,6.24,0,0,53.8226,3171.0586,计划关井（生产组织影响）：2021-09-20 16:33因生产组织影响(因干管动火接新井关井)，关井前油套压3.15/
2021/12/31 0:00,桃2-7-24H2,石盒子组,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2018/5/17,2021,0,2.05,19.22,0,0,0,1209.7992,非计划关井（井筒故障、节流器故障）：2020-09-10 08:00因井筒故障、节流器故障(节流器失效)，关井前油套压3
2021/12/31 0:00,桃2-7-24CH,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅲ类井,2009/6/17,2021,24,1.62,6.18,0.8392,23.7085,497.652,1362.9571,
2021/12/31 0:00,桃2-1-22H2,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,水平井,Ⅱ类井,2013/8/17,2021,0,1.2,4.44,0,0,201.8795,4614.7611,计划关井（生产组织影响）：2021-09-20 08:33因生产组织影响(因集气站检修停产关井)，关井前油套压2.92/
2021/12/31 0:00,桃2-10-4H,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,水平井,Ⅰ类井,2011/11/16,2021,24,1.34,2.02,0.3287,14.0043,106.827,9905.1505,
2021/12/31 0:00,桃2-10-7H1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,水平井,Ⅱ类井,2014/10/22,2021,0,1.15,8.31,0,0,111.8188,4471.4487,计划关井（生产组织影响）：2021-10-04 10:15因生产组织影响(因站内动火关井)，关井前油套压2.65/7.3
2021/12/31 0:00,桃2-25-7C4,马五1_3,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/5/11,2021,0,2.15,18.57,0,0,0,4.389,计划关井（工艺试验）：2019-09-15 19:30因工艺试验(脱硫试验结束)，关井前油套压3.31/3.48Mpa。
2021/12/31 0:00,桃2-7-10C4,山1_3、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2019/6/1,2021,24,1.3,12.55,0.6314,17.8375,272.4557,671.3192,
2021/12/31 0:00,桃2-6-1,马五,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅰ类井,2011/10/4,2021,0,1.48,10.52,0,0,15.8546,3034.819,计划关井（生产组织影响）：2021-08-14 08:00因生产组织影响(因干管动火关井)，关井前油套压1.52/10.
2021/12/31 0:00,桃2-10-8,山1_2、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2009/12/13,2021,24,1.56,11.95,0.1428,5.8578,64.1532,2571.2692,
2021/12/31 0:00,桃2-3-25C3,盒8下、山1、马五,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2011/7/12,2021,0,2.19,20.58,0,2.9949,28.3877,184.6831,计划关井（工艺实验）：2021-12-10 17:00因工艺实验(单井脱硫实验结束关井)，关井前油套压1.85/19.6
2021/12/31 0:00,桃2-4-21,盒8上、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2009/11/26,2021,0,2.7,0.8,0,0,0.2291,1344.5012,计划关井（无气量）：2021-04-30 08:00因无气量(计划地质报废)，关井前油套压1.5/1.85Mpa。
2021/12/31 0:00,桃2-10-5,盒8上、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2009/11/5,2021,0,2.16,2.57,0,0,0.8899,1877.7025,计划关井（无气量）：2021-08-02 08:00因无气量(因无气量关井)，关井前油套压2.6/3.45Mpa。
2021/12/31 0:00,桃2-12-13,马五、盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2011/7/7,2021,24,1.5,6.61,0.0952,3.9049,34.204,1874.1837,速度管柱
2021/12/31 0:00,桃2-12-29,山1_1、山1_3,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅰ类井,2009/6/17,2021,24,2.39,1.11,0.2539,4.6441,91.3381,3519.4434,柱塞气举
2021/12/31 0:00,桃2-13-1C2,山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2010/11/29,2021,0,1.82,8.98,0,0,49.7282,2962.7525,计划关井（生产组织影响）：2021-10-07 09:55因生产组织影响(因站内动火关井)，关井前油套压1.8/6.2M
2021/12/31 0:00,桃2-14-18,马五1_3,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅰ类井,2014/12/3,2021,0,3.42,4.05,0,0,0,5514.372,"计划关井（生产组织影响）：2020-08-21因生产组织影响,关井前油套压3.17/2.57Mpa"
2021/12/31 0:00,桃2-20-22,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2013/9/11,2021,24,1.79,18.12,0.2067,6.6694,23.2038,1024.1026,
2021/12/31 0:00,桃2-12-19,盒7、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2009/6/5,2021,0,0.87,0.51,0,0,14.9374,1108.6447,计划关井（无气量）：2021-08-07 08:00因无气量(因无气量关井)，关井前油套压2.96/2.16Mpa。
2021/12/31 0:00,桃2-14-17,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2008/12/3,2021,0,1.25,12.57,0,4.4905,43.7608,1555.0456,计划关井（间歇生产）：2021-12-27 14:50因间歇生产(冬关夏开)，关井前油套压1.21/12.55Mpa。
2021/12/31 0:00,桃2-15-21,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2008/6/25,2021,0,2.13,15.02,0,1.4953,17.3486,1510.2509,计划关井（间歇生产）：2021-12-27 14:35因间歇生产(冬关夏开)，关井前油套压2.1/15Mpa。柱塞气举
2021/12/31 0:00,桃2-8-27,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2009/6/10,2021,24,1.47,2.75,0.1904,7.8103,83.6922,2130.7996,柱塞气举
2021/12/31 0:00,桃2-10-3,盒8上、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2009/8/7,2021,0,0.26,5.49,0,0,22.6235,1868.2975,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压2.26/4.33Mpa。
2021/12/31 0:00,桃2-14-6,盒8上,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2008/12/4,2021,0,2.39,1.7,0,0,0,1802.328,"计划关井（无气量关井）：2018-09-29因无气量关井,关井前油套压2.99/2.63Mpa"
2021/12/31 0:00,召96,盒8上、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2011/7/18,2021,0,3.69,22.53,0,0,92.6058,1679.4771,计划关井（生产组织影响）：2021-11-06 12:30因生产组织影响(因气井管线动火关井)，关井前油套压3.52/2
2021/12/31 0:00,桃2-29-30,马五1_4、马五2_2、马五4_1a,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2012/8/20,2021,0,1.98,3.73,0,0,0,219.9392,计划关井: 动态监测  2014年7月21日关井
2021/12/31 0:00,桃2-26-26C4,盒8、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-5集气站,直井,Ⅲ类井,2012/3/28,2021,0,0.95,21.19,0,0,0,807.9717,计划关井（硫化氢超标）：2020-01-01 13:43因硫化氢超标(2020年1月1日检测硫化氢含量138mg/m3)
2021/12/31 0:00,桃2-19-29,盒8下_2、盒8下_1、盒8上_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2018/9/10,2021,24,2.82,14.78,0.3389,14.4388,139.0389,722.3343,
2021/12/31 0:00,桃2-16-15,盒8上_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2009/12/16,2021,24,2.01,2.61,0.339,14.4423,97.8421,7813.7171,柱塞气举
2021/12/31 0:00,桃2-3-6,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅰ类井,2008/11/17,2021,0,1.34,3.15,0,0,17.7785,4283.2038,计划关井（无气量）：2021-08-02 08:00因无气量(因无气量关井)，关井前油套压2.45/1.91Mpa。
2021/12/31 0:00,桃2-20-9C3,盒8上、盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2011/6/24,2021,0,7.53,7.49,0,0,37.0742,2453.9573,计划关井（生产组织影响）：2021-10-10 09:17因生产组织影响(因站内动火关井)，关井前油套压1.5/5.2M
2021/12/31 0:00,桃2-1-11C9,马五4_1a、山2_2、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2019/6/30,2021,24,1.49,10.04,1.2589,35.5634,310.5447,855.3605,
2021/12/31 0:00,桃2-3-18,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2008/11/7,2021,0,3.12,7.09,0,0,4.2393,1112.221,计划关井（无气量）：2021-08-02 08:00因无气量(因无气量关井)，关井前油套压2.41/6.45Mpa。
2021/12/31 0:00,桃2-10-11,盒8上、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2009/6/7,2021,24,1.47,16.85,0.002,0.0593,6.8606,991.1455,
2021/12/31 0:00,桃2-1-25,马五1_4、马五2_2、马五4_1、马五4_3、盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2012/9/11,2021,0,5,16.69,0,0,25.47,976.4591,计划关井（生产组织影响）：2021-09-20 08:57因生产组织影响(因集气站检修停产关井)，关井前油套压2.82/
2021/12/31 0:00,桃2-17-25,山2_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2015/1/1,2021,24,2.22,11.19,0.5078,20.8276,224.999,1437.3044,
2021/12/31 0:00,桃2-16-14,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2009/12/15,2021,0,2.02,3.48,0,0,0,8389.4288,"计划关井（间歇井按生产制度关井）：2019-01-04因间歇井按生产制度关井,关井前油套压1.64/1Mpa"
2021/12/31 0:00,桃2-16-14C3,山1_1、山1_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2009/12/16,2021,0,2.05,3.58,0,0,22.6237,4229.5798,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压2.33/1.2Mpa。柱塞气
2021/12/31 0:00,桃2-8-21,山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2008/6/29,2021,0,8.13,9,0,0,0.1119,2575.797,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压3.01/8.57Mpa。适时
2021/12/31 0:00,桃2-20-21,盒8、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2013/9/10,2021,24,1.94,5.74,0.0026,0.0667,7.4407,1064.3968,
2021/12/31 0:00,桃2-3-24,马五4、马五2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2011/7/12,2021,0,2.2,11.08,0,0,29.2838,1964.9536,计划关井（生产组织影响）：2021-09-20 09:37因生产组织影响(因集气站检修停产关井)，关井前油套压2.9/1
2021/12/31 0:00,桃2-20-3,盒7、盒8上、盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2013/6/28,2021,24,2.04,10.28,0.2671,5.9649,47.4105,3246.6327,柱塞气举
2021/12/31 0:00,桃2-28-22A,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-5集气站,直井,,2021/7/24,2021,19.25,19.53,19.65,1.5831,6.0012,186.2099,186.2114,非计划关井（冻堵关井）：2021-12-29 20:05-2021-12-30 12:45因冻堵关井（高压管线冻堵），关
2021/12/31 0:00,桃2-1-11C11,山1_2、盒8下_1、盒8上_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2019/6/30,2021,0,1.52,15.77,0,0,32.5176,233.768,计划关井（动态监测）：2021-11-02 09:55因动态监测(因压力恢复关井)，关井前油套压3.05/15.11Mp
2021/12/31 0:00,桃2-11-28,盒8下、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅰ类井,2009/6/19,2021,24,1.86,4.49,0.0793,1.4446,28.6754,6083.3235,柱塞气举
2021/12/31 0:00,桃2-15-22C1,盒8下、马五1_2、马五1_3、马五4_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2011/11/23,2021,0,1.93,12.8,0,0,6.4047,1340.2837,计划关井（生产组织影响）：2021-04-23 09:55因生产组织影响(因北七站压缩机无法处理限产关井)，关井前油套压
2021/12/31 0:00,桃2-7-3,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/5/21,2021,0,1.67,2.36,0,0,0.955,2843.2413,计划关井（无气量）：2021-11-02 08:00因无气量(因无气量关井)，关井前油套压2.12/2.25Mpa。
2021/12/31 0:00,桃2-22-14,盒8上、盒8下、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2011/7/15,2021,0,1.99,14.45,0,0,10.0312,1891.9461,计划关井（生产组织影响）：2021-08-07 09:15因生产组织影响(因集气站检修关井)，关井前油套压2.88/13
2021/12/31 0:00,桃2-11-2,盒8、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2009/8/10,2021,0,2.73,5.09,0,0,38.1905,5267.8441,计划关井（生产组织影响）：2021-10-17 09:30因生产组织影响(因站内动火关井)，关井前油套压2.72/4.8
2021/12/31 0:00,桃2-10-25,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2009/10/26,2021,0,3.36,17.26,0,0.8985,9.2287,2957.0459,计划关井（间歇生产）：2021-12-27 15:25因间歇生产(冬关夏开)，关井前油套压3.32/17.24Mpa。
2021/12/31 0:00,桃2-10-31,盒8、山1、马五1_3,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2011/8/3,2021,0,3.65,17.59,0,0,21.8225,1226.3368,计划关井（无气量）：2021-08-24 08:00因无气量(现场核实无气量)，关井前油套压4.27/17.10Mpa。
2021/12/31 0:00,桃2-26-25,马五1、马五4_1、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-5集气站,直井,Ⅰ类井,2012/3/17,2021,0,2.82,20.81,0,0,0,3742.4994,计划关井（硫化氢超标）：2020-01-01 13:40因硫化氢超标(2020年1月1日检测硫化氢含量175.5mg/m
2021/12/31 0:00,桃2-6-25,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/6/19,2021,0,1.97,9.09,0,0,20.8176,1972.9351,计划关井（生产组织影响）：2021-09-20 08:40因生产组织影响(因集气站检修停产关井)，关井前油套压2.83/
2021/12/31 0:00,桃2-9-6,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2009/8/6,2021,0,2.49,5.87,0,0,16.6237,2565.2345,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压2.56/6.21Mpa。速度
